,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SXS LN,Spectris PLC,,,,,,,,,,103%,-1%,$ 4.142,00,$  2.527,70,$  3.275,57,$       4.166,00,$  4.088,30,4.01%,1.87%,2.39%,5.31%,187.24%,202.75%,126%,,,,,,,NO,,,3.83%,1.74%,2.08%,0.03%,69
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Spectris PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,3.03%,11/10/2017,,,,,,,,,,$  3.275,57,-21%,1.85%,$  4.088,30,$   2.146,65,$       1.442,00,$   1.656,53,1.70%,3.03%,2.34%,1.84%,-0.58%,-0.58%,-40%,,,,5Y CAGR,1.96%,,Spectris PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.32%,,Spectris PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Spectris PLC - Rating: 103% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2020,4/8/2020,2.443,00,,,,,,,,,,2.66%,2.443,00,65.10,3.474,52,2.148,21,2.783,81,22%,42%,1.87%,3.03%,3.14%,69.55%,69.55%,0,2.34%,-18.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/9/2020,2.427,00,,,,,,,,,,2.68%,2.427,00,65.10,3.474,52,2.148,21,2.783,81,21%,43%,1.87%,3.03%,3.16%,70.66%,70.66%,0,2.34%,-19.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/14/2020,2.486,00,,,,,,,,,,2.62%,2.486,00,65.10,3.474,52,2.148,21,2.783,81,25%,40%,1.87%,3.03%,3.08%,66.61%,66.61%,0,2.34%,-17.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/15/2020,2.335,00,,,,,,,,,,2.79%,2.335,00,65.10,3.474,52,2.148,21,2.783,81,14%,49%,1.87%,3.03%,3.28%,77.39%,77.39%,0,2.34%,-22.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/16/2020,2.370,00,,,,,,,,,,2.75%,2.370,00,65.10,3.474,52,2.148,21,2.783,81,17%,47%,1.87%,3.03%,3.23%,74.77%,74.77%,0,2.34%,-21.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/17/2020,2.570,00,,,,,,,,,,2.53%,2.570,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.17%,61.17%,0,2.34%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/20/2020,2.476,00,,,,,,,,,,2.63%,2.476,00,65.10,3.474,52,2.148,21,2.783,81,25%,40%,1.87%,3.03%,3.09%,67.29%,67.29%,0,2.34%,-17.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/21/2020,2.491,00,,,,,,,,,,2.61%,2.491,00,65.10,3.474,52,2.148,21,2.783,81,26%,39%,1.87%,3.03%,3.08%,66.28%,66.28%,0,2.34%,-17.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/22/2020,2.524,00,,,,,,,,,,2.58%,2.524,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.03%,64.10%,64.10%,0,2.34%,-16.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/23/2020,2.603,00,,,,,,,,,,2.50%,2.603,00,65.10,3.474,52,2.148,21,2.783,81,34%,33%,1.87%,3.03%,2.94%,59.12%,59.12%,0,2.34%,-13.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/24/2020,2.578,00,,,,,,,,,,2.53%,2.578,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.97%,60.67%,60.67%,0,2.34%,-14.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/27/2020,2.605,00,,,,,,,,,,2.50%,2.605,00,65.10,3.474,52,2.148,21,2.783,81,34%,33%,1.87%,3.03%,2.94%,59.00%,59.00%,0,2.34%,-13.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/28/2020,2.643,00,,,,,,,,,,2.46%,2.643,00,65.10,3.474,52,2.148,21,2.783,81,37%,31%,1.87%,3.03%,2.90%,56.72%,56.72%,0,2.34%,-12.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/29/2020,2.630,00,,,,,,,,,,2.48%,2.630,00,65.10,3.474,52,2.148,21,2.783,81,36%,32%,1.87%,3.03%,2.91%,57.49%,57.49%,0,2.34%,-12.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/30/2020,2.667,00,,,,,,,,,,2.44%,2.667,00,65.10,3.474,52,2.148,21,2.783,81,39%,30%,1.87%,3.03%,2.87%,55.31%,55.31%,0,2.34%,-11.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/1/2020,2.590,00,,,,,,,,,,2.51%,2.590,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,59.92%,59.92%,0,2.34%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/4/2020,2.570,00,,,,,,,,,,2.53%,2.570,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.17%,61.17%,0,2.34%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/5/2020,2.675,00,,,,,,,,,,2.43%,2.675,00,65.10,3.474,52,2.148,21,2.783,81,40%,30%,1.87%,3.03%,2.86%,54.84%,54.84%,0,2.34%,-10.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/6/2020,2.672,00,,,,,,,,,,2.44%,2.672,00,65.10,3.474,52,2.148,21,2.783,81,39%,30%,1.87%,3.03%,2.87%,55.01%,55.01%,0,2.34%,-11.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/7/2020,2.683,00,,,,,,,,,,2.43%,2.683,00,65.10,3.474,52,2.148,21,2.783,81,40%,30%,1.87%,3.03%,2.86%,54.38%,54.38%,0,2.34%,-10.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/8/2020,,,,,,,,,,,2.43%,2.683,00,65.10,3.474,52,2.148,21,2.783,81,40%,30%,1.87%,3.03%,2.86%,54.38%,54.38%,0,2.34%,-10.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/11/2020,2.719,00,,,,,,,,,,2.39%,2.719,00,65.10,3.474,52,2.148,21,2.783,81,43%,28%,1.87%,3.03%,2.82%,52.34%,52.34%,0,2.34%,-9.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/12/2020,2.710,00,,,,,,,,,,2.40%,2.710,00,65.10,3.474,52,2.148,21,2.783,81,42%,28%,1.87%,3.03%,2.83%,52.84%,52.84%,0,2.34%,-9.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/13/2020,2.623,00,,,,,,,,,,2.48%,2.623,00,65.10,3.474,52,2.148,21,2.783,81,36%,32%,1.87%,3.03%,2.92%,57.91%,57.91%,0,2.34%,-12.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/14/2020,2.520,00,,,,,,,,,,2.58%,2.520,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.04%,64.37%,64.37%,0,2.34%,-16.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/15/2020,2.550,00,,,,,,,,,,2.55%,2.550,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.00%,62.43%,62.43%,0,2.34%,-15.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/18/2020,2.665,00,,,,,,,,,,2.44%,2.665,00,65.10,3.474,52,2.148,21,2.783,81,39%,30%,1.87%,3.03%,2.87%,55.42%,55.42%,0,2.34%,-11.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/19/2020,2.699,00,,,,,,,,,,2.41%,2.699,00,65.10,3.474,52,2.148,21,2.783,81,42%,29%,1.87%,3.03%,2.84%,53.46%,53.46%,0,2.34%,-10.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/20/2020,2.719,00,,,,,,,,,,2.39%,2.719,00,65.10,3.474,52,2.148,21,2.783,81,43%,28%,1.87%,3.03%,2.82%,52.34%,52.34%,0,2.34%,-9.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/21/2020,2.689,00,,,,,,,,,,2.42%,2.689,00,65.10,3.474,52,2.148,21,2.783,81,41%,29%,1.87%,3.03%,2.85%,54.03%,54.03%,0,2.34%,-10.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/22/2020,2.593,00,,,,,,,,,,2.51%,2.593,00,65.10,3.474,52,2.148,21,2.783,81,34%,34%,1.87%,3.03%,2.95%,59.74%,59.74%,0,2.34%,-13.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/25/2020,,,,,,,,,,,2.51%,2.593,00,65.10,3.474,52,2.148,21,2.783,81,34%,34%,1.87%,3.03%,2.95%,59.74%,59.74%,0,2.34%,-13.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/26/2020,2.538,00,,,,,,,,,,2.57%,2.538,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.02%,63.20%,63.20%,0,2.34%,-15.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/27/2020,2.547,00,,,,,,,,,,2.56%,2.547,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.01%,62.62%,62.62%,0,2.34%,-15.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/28/2020,2.591,00,,,,,,,,,,2.51%,2.591,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,59.86%,59.86%,0,2.34%,-13.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/29/2020,2.564,00,,,,,,,,,,2.54%,2.564,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,2.99%,61.54%,61.54%,0,2.34%,-14.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/1/2020,2.581,00,,,,,,,,,,2.52%,2.581,00,65.10,3.474,52,2.148,21,2.783,81,33%,35%,1.87%,3.03%,2.97%,60.48%,60.48%,0,2.34%,-14.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/2/2020,2.560,00,,,,,,,,,,2.54%,2.560,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,2.99%,61.80%,61.80%,0,2.34%,-14.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/3/2020,2.672,00,,,,,,,,,,2.44%,2.672,00,65.10,3.474,52,2.148,21,2.783,81,39%,30%,1.87%,3.03%,2.87%,55.01%,55.01%,0,2.34%,-11.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/4/2020,2.611,00,,,,,,,,,,2.49%,2.611,00,65.10,3.474,52,2.148,21,2.783,81,35%,33%,1.87%,3.03%,2.93%,58.64%,58.64%,0,2.34%,-13.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/5/2020,2.741,00,,,,,,,,,,2.38%,2.741,00,65.10,3.474,52,2.148,21,2.783,81,45%,27%,1.87%,3.03%,2.79%,51.11%,51.11%,0,2.34%,-8.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/8/2020,2.662,00,,,,,,,,,,2.45%,2.662,00,65.10,3.474,52,2.148,21,2.783,81,39%,31%,1.87%,3.03%,2.88%,55.60%,55.60%,0,2.34%,-11.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/9/2020,2.562,00,,,,,,,,,,2.54%,2.562,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,2.99%,61.67%,61.67%,0,2.34%,-14.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/10/2020,2.570,00,,,,,,,,,,2.53%,2.570,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.17%,61.17%,0,2.34%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/11/2020,2.493,00,,,,,,,,,,2.61%,2.493,00,65.10,3.474,52,2.148,21,2.783,81,26%,39%,1.87%,3.03%,3.07%,66.15%,66.15%,0,2.34%,-17.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/12/2020,2.552,00,,,,,,,,,,2.55%,2.552,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.00%,62.30%,62.30%,0,2.34%,-15.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/15/2020,2.494,00,,,,,,,,,,2.61%,2.494,00,65.10,3.474,52,2.148,21,2.783,81,26%,39%,1.87%,3.03%,3.07%,66.08%,66.08%,0,2.34%,-17.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/16/2020,2.549,00,,,,,,,,,,2.55%,2.549,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.01%,62.50%,62.50%,0,2.34%,-15.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/17/2020,2.533,00,,,,,,,,,,2.57%,2.533,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.02%,63.52%,63.52%,0,2.34%,-15.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/18/2020,2.530,00,,,,,,,,,,2.57%,2.530,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.03%,63.72%,63.72%,0,2.34%,-15.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/19/2020,2.606,00,,,,,,,,,,2.50%,2.606,00,65.10,3.474,52,2.148,21,2.783,81,35%,33%,1.87%,3.03%,2.94%,58.94%,58.94%,0,2.34%,-13.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/22/2020,2.547,00,,,,,,,,,,2.56%,2.547,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.01%,62.62%,62.62%,0,2.34%,-15.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/23/2020,2.561,00,,,,,,,,,,2.54%,2.561,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,2.99%,61.73%,61.73%,0,2.34%,-14.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/24/2020,2.508,00,,,,,,,,,,2.60%,2.508,00,65.10,3.474,52,2.148,21,2.783,81,27%,39%,1.87%,3.03%,3.05%,65.15%,65.15%,0,2.34%,-16.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/25/2020,2.501,00,,,,,,,,,,2.60%,2.501,00,65.10,3.474,52,2.148,21,2.783,81,27%,39%,1.87%,3.03%,3.06%,65.61%,65.61%,0,2.34%,-16.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/26/2020,2.553,00,,,,,,,,,,2.55%,2.553,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,3.00%,62.24%,62.24%,0,2.34%,-15.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/29/2020,2.590,00,,,,,,,,,,2.51%,2.590,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,59.92%,59.92%,0,2.34%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/30/2020,2.525,00,,,,,,,,,,2.58%,2.525,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.03%,64.04%,64.04%,0,2.34%,-15.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/1/2020,2.524,00,,,,,,,,,,2.58%,2.524,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.03%,64.10%,64.10%,0,2.34%,-16.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/2/2020,2.547,00,,,,,,,,,,2.56%,2.547,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.01%,62.62%,62.62%,0,2.34%,-15.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/3/2020,2.505,00,,,,,,,,,,2.60%,2.505,00,65.10,3.474,52,2.148,21,2.783,81,27%,39%,1.87%,3.03%,3.06%,65.35%,65.35%,0,2.34%,-16.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/6/2020,2.599,00,,,,,,,,,,2.50%,2.599,00,65.10,3.474,52,2.148,21,2.783,81,34%,34%,1.87%,3.03%,2.95%,59.37%,59.37%,0,2.34%,-13.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/7/2020,2.577,00,,,,,,,,,,2.53%,2.577,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.97%,60.73%,60.73%,0,2.34%,-14.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/8/2020,2.536,00,,,,,,,,,,2.57%,2.536,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.02%,63.33%,63.33%,0,2.34%,-15.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/9/2020,2.492,00,,,,,,,,,,2.61%,2.492,00,65.10,3.474,52,2.148,21,2.783,81,26%,39%,1.87%,3.03%,3.07%,66.21%,66.21%,0,2.34%,-17.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/10/2020,2.506,00,,,,,,,,,,2.60%,2.506,00,65.10,3.474,52,2.148,21,2.783,81,27%,39%,1.87%,3.03%,3.06%,65.28%,65.28%,0,2.34%,-16.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/13/2020,2.528,00,,,,,,,,,,2.58%,2.528,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.03%,63.84%,63.84%,0,2.34%,-15.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/14/2020,2.517,00,,,,,,,,,,2.59%,2.517,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.04%,64.56%,64.56%,0,2.34%,-16.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/15/2020,2.533,00,,,,,,,,,,2.57%,2.533,00,65.10,3.474,52,2.148,21,2.783,81,29%,37%,1.87%,3.03%,3.02%,63.52%,63.52%,0,2.34%,-15.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/16/2020,2.544,00,,,,,,,,,,2.56%,2.544,00,65.10,3.474,52,2.148,21,2.783,81,30%,37%,1.87%,3.03%,3.01%,62.81%,62.81%,0,2.34%,-15.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/17/2020,2.605,00,,,,,,,,,,2.50%,2.605,00,65.10,3.474,52,2.148,21,2.783,81,34%,33%,1.87%,3.03%,2.94%,59.00%,59.00%,0,2.34%,-13.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/20/2020,2.635,00,,,,,,,,,,2.47%,2.635,00,65.10,3.474,52,2.148,21,2.783,81,37%,32%,1.87%,3.03%,2.91%,57.19%,57.19%,0,2.34%,-12.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/21/2020,2.581,00,,,,,,,,,,2.52%,2.581,00,65.10,3.474,52,2.148,21,2.783,81,33%,35%,1.87%,3.03%,2.97%,60.48%,60.48%,0,2.34%,-14.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/22/2020,2.570,00,,,,,,,,,,2.53%,2.570,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.17%,61.17%,0,2.34%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/23/2020,2.593,00,,,,,,,,,,2.51%,2.593,00,65.10,3.474,52,2.148,21,2.783,81,34%,34%,1.87%,3.03%,2.95%,59.74%,59.74%,0,2.34%,-13.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/24/2020,2.541,00,,,,,,,,,,2.56%,2.541,00,65.10,3.474,52,2.148,21,2.783,81,30%,37%,1.87%,3.03%,3.01%,63.01%,63.01%,0,2.34%,-15.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/27/2020,2.582,00,,,,,,,,,,2.52%,2.582,00,65.10,3.474,52,2.148,21,2.783,81,33%,35%,1.87%,3.03%,2.97%,60.42%,60.42%,0,2.34%,-14.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/28/2020,2.590,00,,,,,,,,,,2.51%,2.590,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,59.92%,59.92%,0,2.34%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/29/2020,2.620,00,,,,,,,,,,2.48%,2.620,00,65.10,3.474,52,2.148,21,2.783,81,36%,33%,1.87%,3.03%,2.92%,58.09%,58.09%,0,2.34%,-12.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/30/2020,2.597,00,,,,,,,,,,2.51%,2.597,00,65.10,3.474,52,2.148,21,2.783,81,34%,34%,1.87%,3.03%,2.95%,59.49%,59.49%,0,2.34%,-13.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/31/2020,2.569,00,,,,,,,,,,2.53%,2.569,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.23%,61.23%,0,2.34%,-14.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/3/2020,2.644,00,,,,,,,,,,2.46%,2.644,00,65.10,3.474,52,2.148,21,2.783,81,37%,31%,1.87%,3.03%,2.90%,56.66%,56.66%,0,2.34%,-12.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/4/2020,2.514,00,,,,,,,,,,2.59%,2.514,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.05%,64.76%,64.76%,0,2.34%,-16.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/5/2020,2.585,00,,,,,,,,,,2.52%,2.585,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,60.23%,60.23%,0,2.34%,-13.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/6/2020,2.551,00,,,,,,,,,,2.55%,2.551,00,65.10,3.474,52,2.148,21,2.783,81,30%,36%,1.87%,3.03%,3.00%,62.37%,62.37%,0,2.34%,-15.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/7/2020,2.586,00,,,,,,,,,,2.52%,2.586,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,60.17%,60.17%,0,2.34%,-13.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/10/2020,2.560,00,,,,,,,,,,2.54%,2.560,00,65.10,3.474,52,2.148,21,2.783,81,31%,36%,1.87%,3.03%,2.99%,61.80%,61.80%,0,2.34%,-14.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/11/2020,2.705,00,,,,,,,,,,2.41%,2.705,00,65.10,3.474,52,2.148,21,2.783,81,42%,28%,1.87%,3.03%,2.83%,53.12%,53.12%,0,2.34%,-9.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/12/2020,2.703,00,,,,,,,,,,2.41%,2.703,00,65.10,3.474,52,2.148,21,2.783,81,42%,29%,1.87%,3.03%,2.83%,53.24%,53.24%,0,2.34%,-10.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/13/2020,2.688,00,,,,,,,,,,2.42%,2.688,00,65.10,3.474,52,2.148,21,2.783,81,41%,29%,1.87%,3.03%,2.85%,54.09%,54.09%,0,2.34%,-10.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/14/2020,2.629,00,,,,,,,,,,2.48%,2.629,00,65.10,3.474,52,2.148,21,2.783,81,36%,32%,1.87%,3.03%,2.91%,57.55%,57.55%,0,2.34%,-12.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/17/2020,2.649,00,,,,,,,,,,2.46%,2.649,00,65.10,3.474,52,2.148,21,2.783,81,38%,31%,1.87%,3.03%,2.89%,56.36%,56.36%,0,2.34%,-11.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/18/2020,2.587,00,,,,,,,,,,2.52%,2.587,00,65.10,3.474,52,2.148,21,2.783,81,33%,34%,1.87%,3.03%,2.96%,60.11%,60.11%,0,2.34%,-13.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/19/2020,2.569,00,,,,,,,,,,2.53%,2.569,00,65.10,3.474,52,2.148,21,2.783,81,32%,35%,1.87%,3.03%,2.98%,61.23%,61.23%,0,2.34%,-14.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/20/2020,2.523,00,,,,,,,,,,2.58%,2.523,00,65.10,3.474,52,2.148,21,2.783,81,28%,38%,1.87%,3.03%,3.04%,64.17%,64.17%,0,2.34%,-16.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,8/21/2020,2.495,00,,,,,,,,,,2.61%,2.495,00,65.10,3.474,52,2.148,21,2.783,81,26%,39%,1.87%,3.03%,3.07%,66.01%,66.01%,0,2.34%,-16.97%,,,,,,,,,,,,
