,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BA/ LN,BAE Systems PLC,,,,,,,,,,103%,-2%,$  1.971,00,$        581.79,$       796.76,$       2.331,00,$   1.925,00,5.84%,1.46%,3.38%,7.08%,396.47%,396.47%,130%,,,,,,,NO,,,5.22%,1.24%,3.97%,0.05%,79
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,BAE Systems PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/19/2025,1.673,00,,,,,,,,,,1.68%,1.673,00,28.10,1.925,00,581.79,796.76,81%,15%,1.46%,4.83%,1.68%,17.81%,17.81%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/20/2025,1.643,50,,,,,,,,,,1.71%,1.643,50,28.10,1.925,00,581.79,796.76,79%,17%,1.46%,4.83%,1.71%,19.93%,19.93%,0,3.53%,-1.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/21/2025,1.595,50,,,,,,,,,,1.76%,1.595,50,28.10,1.925,00,581.79,796.76,75%,21%,1.46%,4.83%,1.76%,23.53%,23.53%,0,3.53%,-4.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/24/2025,1.584,00,,,,,,,,,,1.77%,1.584,00,28.10,1.925,00,581.79,796.76,75%,22%,1.46%,4.83%,1.77%,24.43%,24.43%,0,3.53%,-5.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/25/2025,1.570,00,,,,,,,,,,1.79%,1.570,00,28.10,1.925,00,581.79,796.76,74%,23%,1.46%,4.83%,1.79%,25.54%,25.54%,0,3.53%,-6.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/26/2025,1.575,50,,,,,,,,,,1.78%,1.575,50,28.10,1.925,00,581.79,796.76,74%,22%,1.46%,4.83%,1.78%,25.10%,25.10%,0,3.53%,-5.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/27/2025,1.584,50,,,,,,,,,,1.77%,1.584,50,28.10,1.925,00,581.79,796.76,75%,21%,1.46%,4.83%,1.77%,24.39%,24.39%,0,3.53%,-5.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/28/2025,1.564,50,,,,,,,,,,1.80%,1.564,50,28.10,1.925,00,581.79,796.76,73%,23%,1.46%,4.83%,1.80%,25.98%,25.98%,0,3.53%,-6.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/31/2025,1.559,50,,,,,,,,,,1.80%,1.559,50,28.10,1.925,00,581.79,796.76,73%,23%,1.46%,4.83%,1.80%,26.39%,26.39%,0,3.53%,-6.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/1/2025,1.585,50,,,,,,,,,,1.77%,1.585,50,28.10,1.925,00,581.79,796.76,75%,21%,1.46%,4.83%,1.77%,24.31%,24.31%,0,3.53%,-5.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/2/2025,1.570,50,,,,,,,,,,1.79%,1.570,50,28.10,1.925,00,581.79,796.76,74%,23%,1.46%,4.83%,1.79%,25.50%,25.50%,0,3.53%,-6.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/3/2025,1.620,50,,,,,,,,,,1.73%,1.620,50,28.10,1.925,00,581.79,796.76,77%,19%,1.46%,4.83%,1.73%,21.63%,21.63%,0,3.53%,-3.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/4/2025,1.517,50,,,,,,,,,,1.85%,1.517,50,28.10,1.925,00,581.79,796.76,70%,27%,1.46%,4.83%,1.85%,29.88%,29.88%,0,3.53%,-9.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/7/2025,1.497,50,,,,,,,,,,1.88%,1.497,50,28.10,1.925,00,581.79,796.76,68%,29%,1.46%,4.83%,1.88%,31.62%,31.62%,0,3.53%,-10.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/8/2025,1.566,50,,,,,,,,,,1.79%,1.566,50,28.10,1.925,00,581.79,796.76,73%,23%,1.46%,4.83%,1.79%,25.82%,25.82%,0,3.53%,-6.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/9/2025,1.572,00,,,,,,,,,,1.79%,1.572,00,28.10,1.925,00,581.79,796.76,74%,22%,1.46%,4.83%,1.79%,25.38%,25.38%,0,3.53%,-6.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/10/2025,1.622,00,,,,,,,,,,1.73%,1.622,00,28.10,1.925,00,581.79,796.76,77%,19%,1.46%,4.83%,1.73%,21.52%,21.52%,0,3.53%,-3.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/11/2025,1.657,50,,,,,,,,,,1.70%,1.657,50,28.10,1.925,00,581.79,796.76,80%,16%,1.46%,4.83%,1.70%,18.91%,18.91%,0,3.53%,-0.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/14/2025,1.693,00,,,,,,,,,,1.66%,1.693,00,28.10,1.925,00,581.79,796.76,83%,14%,1.46%,4.83%,1.66%,16.42%,16.42%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/15/2025,1.743,50,,,,,,,,,,1.61%,1.743,50,28.10,1.925,00,581.79,796.76,86%,10%,1.46%,4.83%,1.61%,13.05%,13.05%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/16/2025,1.742,00,,,,,,,,,,1.61%,1.742,00,28.10,1.925,00,581.79,796.76,86%,11%,1.46%,4.83%,1.61%,13.15%,13.15%,0,3.53%,-0.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/17/2025,1.715,50,,,,,,,,,,1.64%,1.715,50,28.10,1.925,00,581.79,796.76,84%,12%,1.46%,4.83%,1.64%,14.89%,14.89%,0,3.53%,-1.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/22/2025,1.705,50,,,,,,,,,,1.65%,1.705,50,28.10,1.925,00,581.79,796.76,84%,13%,1.46%,4.83%,1.65%,15.57%,15.57%,0,3.53%,-2.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/23/2025,1.667,00,,,,,,,,,,1.69%,1.667,00,28.10,1.925,00,581.79,796.76,81%,15%,1.46%,4.83%,1.69%,18.24%,18.24%,0,3.53%,-4.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/24/2025,1.678,50,,,,,,,,,,1.67%,1.678,50,28.10,1.925,00,581.79,796.76,82%,15%,1.46%,4.83%,1.67%,17.43%,17.43%,0,3.53%,-3.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/25/2025,1.682,50,,,,,,,,,,1.67%,1.682,50,28.10,1.925,00,581.79,796.76,82%,14%,1.46%,4.83%,1.67%,17.15%,17.15%,0,3.53%,-3.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/28/2025,1.680,50,,,,,,,,,,1.67%,1.680,50,28.10,1.925,00,581.79,796.76,82%,15%,1.46%,4.83%,1.67%,17.29%,17.29%,0,3.53%,-3.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/29/2025,1.729,50,,,,,,,,,,1.62%,1.729,50,28.10,1.925,00,581.79,796.76,85%,11%,1.46%,4.83%,1.62%,13.96%,13.96%,0,3.53%,-0.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/30/2025,1.734,50,,,,,,,,,,1.62%,1.734,50,28.10,1.925,00,581.79,796.76,86%,11%,1.46%,4.83%,1.62%,13.64%,13.64%,0,3.53%,-0.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/1/2025,1.742,00,,,,,,,,,,1.61%,1.742,00,28.10,1.925,00,581.79,796.76,86%,11%,1.46%,4.83%,1.61%,13.15%,13.15%,0,3.53%,-0.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/2/2025,1.779,00,,,,,,,,,,1.58%,1.779,00,28.10,1.925,00,581.79,796.76,89%,8%,1.46%,4.83%,1.58%,10.79%,10.79%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/5/2025,,,,,,,,,,,1.58%,1.779,00,28.10,1.925,00,581.79,796.76,89%,8%,1.46%,4.83%,1.58%,10.79%,10.79%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/6/2025,1.770,50,,,,,,,,,,1.59%,1.770,50,28.10,1.925,00,581.79,796.76,88%,9%,1.46%,4.83%,1.59%,11.32%,11.32%,0,3.53%,-0.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/7/2025,1.729,00,,,,,,,,,,1.63%,1.729,00,28.10,1.925,00,581.79,796.76,85%,11%,1.46%,4.83%,1.63%,14.00%,14.00%,0,3.53%,-2.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/8/2025,1.746,00,,,,,,,,,,1.61%,1.746,00,28.10,1.925,00,581.79,796.76,87%,10%,1.46%,4.83%,1.61%,12.89%,12.89%,0,3.53%,-1.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/9/2025,1.688,00,,,,,,,,,,1.66%,1.688,00,28.10,1.925,00,581.79,796.76,82%,14%,1.46%,4.83%,1.66%,16.77%,16.77%,0,3.53%,-5.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/12/2025,1.665,50,,,,,,,,,,1.69%,1.665,50,28.10,1.925,00,581.79,796.76,81%,16%,1.46%,4.83%,1.69%,18.34%,18.34%,0,3.53%,-6.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/13/2025,1.673,50,,,,,,,,,,1.68%,1.673,50,28.10,1.925,00,581.79,796.76,81%,15%,1.46%,4.83%,1.68%,17.78%,17.78%,0,3.53%,-5.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/14/2025,1.701,00,,,,,,,,,,1.65%,1.701,00,28.10,1.925,00,581.79,796.76,83%,13%,1.46%,4.83%,1.65%,15.87%,15.87%,0,3.53%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/15/2025,1.755,00,,,,,,,,,,1.60%,1.755,00,28.10,1.925,00,581.79,796.76,87%,10%,1.46%,4.83%,1.60%,12.31%,12.31%,0,3.53%,-1.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/16/2025,1.762,50,,,,,,,,,,1.59%,1.762,50,28.10,1.925,00,581.79,796.76,88%,9%,1.46%,4.83%,1.59%,11.83%,11.83%,0,3.53%,-0.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/19/2025,1.777,00,,,,,,,,,,1.58%,1.777,00,28.10,1.925,00,581.79,796.76,89%,8%,1.46%,4.83%,1.58%,10.92%,10.92%,0,3.53%,-0.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/20/2025,1.796,50,,,,,,,,,,1.56%,1.796,50,28.10,1.925,00,581.79,796.76,90%,7%,1.46%,4.83%,1.56%,9.71%,9.71%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/21/2025,1.819,00,,,,,,,,,,1.54%,1.819,00,28.10,1.925,00,581.79,796.76,92%,6%,1.46%,4.83%,1.54%,8.36%,8.36%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/22/2025,1.842,00,,,,,,,,,,1.53%,1.842,00,28.10,1.925,00,581.79,796.76,94%,5%,1.46%,4.83%,1.53%,7.00%,7.00%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/23/2025,1.843,00,,,,,,,,,,1.52%,1.843,00,28.10,1.925,00,581.79,796.76,94%,4%,1.46%,4.83%,1.52%,6.95%,6.95%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/26/2025,,,,,,,,,,,1.52%,1.843,00,28.10,1.925,00,581.79,796.76,94%,4%,1.46%,4.83%,1.52%,6.95%,6.95%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/27/2025,1.900,00,,,,,,,,,,1.48%,1.900,00,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.74%,3.74%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/28/2025,1.911,00,,,,,,,,,,1.47%,1.911,00,28.10,1.925,00,581.79,796.76,99%,1%,1.46%,4.83%,1.47%,3.14%,3.14%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/29/2025,1.882,50,,,,,,,,,,1.49%,1.882,50,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.70%,4.70%,0,3.53%,-1.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/30/2025,1.901,50,,,,,,,,,,1.48%,1.901,50,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.66%,3.66%,0,3.53%,-0.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/2/2025,1.919,50,,,,,,,,,,1.46%,1.919,50,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.68%,2.68%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/3/2025,1.957,00,,,,,,,,,,1.44%,1.957,00,28.10,1.925,00,581.79,796.76,102%,-2%,1.46%,4.83%,1.44%,0.72%,0.72%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/4/2025,1.962,50,,,,,,,,,,1.43%,1.962,50,28.10,1.925,00,581.79,796.76,103%,-2%,1.46%,4.83%,1.43%,0.43%,0.43%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/5/2025,1.982,00,,,,,,,,,,1.42%,1.982,00,28.10,1.925,00,581.79,796.76,104%,-3%,1.46%,4.83%,1.42%,-0.55%,-0.55%,0,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/6/2025,1.930,50,,,,,,,,,,1.46%,1.930,50,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.10%,2.10%,0,3.53%,-2.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/9/2025,1.922,50,,,,,,,,,,1.46%,1.922,50,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.52%,2.52%,0,3.53%,-3.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/10/2025,1.872,00,,,,,,,,,,1.50%,1.872,00,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.29%,5.29%,0,3.53%,-5.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/11/2025,1.866,50,,,,,,,,,,1.51%,1.866,50,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.51%,5.60%,5.60%,0,3.53%,-5.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/12/2025,1.885,00,,,,,,,,,,1.49%,1.885,00,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.56%,4.56%,0,3.53%,-4.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/13/2025,1.939,00,,,,,,,,,,1.45%,1.939,00,28.10,1.925,00,581.79,796.76,101%,-1%,1.46%,4.83%,1.45%,1.65%,1.65%,0,3.53%,-2.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/16/2025,1.928,00,,,,,,,,,,1.46%,1.928,00,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.23%,2.23%,0,3.53%,-2.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/17/2025,1.931,00,,,,,,,,,,1.46%,1.931,00,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.07%,2.07%,0,3.53%,-2.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/18/2025,1.932,00,,,,,,,,,,1.45%,1.932,00,28.10,1.925,00,581.79,796.76,101%,0%,1.46%,4.83%,1.45%,2.02%,2.02%,0,3.53%,-2.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/19/2025,1.920,00,,,,,,,,,,1.46%,1.920,00,28.10,1.925,00,581.79,796.76,100%,0%,1.46%,4.83%,1.46%,2.66%,2.66%,0,3.53%,-3.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/20/2025,1.898,00,,,,,,,,,,1.48%,1.898,00,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.85%,3.85%,0,3.53%,-4.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/23/2025,1.880,00,,,,,,,,,,1.49%,1.880,00,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.84%,4.84%,0,3.53%,-5.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/24/2025,1.801,00,,,,,,,,,,1.56%,1.801,00,28.10,1.925,00,581.79,796.76,91%,7%,1.46%,4.83%,1.56%,9.44%,9.44%,0,3.53%,-9.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/25/2025,1.819,00,,,,,,,,,,1.54%,1.819,00,28.10,1.925,00,581.79,796.76,92%,6%,1.46%,4.83%,1.54%,8.36%,8.36%,0,3.53%,-8.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/26/2025,1.887,50,,,,,,,,,,1.49%,1.887,50,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.42%,4.42%,0,3.53%,-4.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/27/2025,1.862,00,,,,,,,,,,1.51%,1.862,00,28.10,1.925,00,581.79,796.76,95%,3%,1.46%,4.83%,1.51%,5.85%,5.85%,0,3.53%,-6.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/30/2025,1.886,50,,,,,,,,,,1.49%,1.886,50,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.48%,4.48%,0,3.53%,-4.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/1/2025,1.863,00,,,,,,,,,,1.51%,1.863,00,28.10,1.925,00,581.79,796.76,95%,3%,1.46%,4.83%,1.51%,5.80%,5.80%,0,3.53%,-6.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/2/2025,1.849,50,,,,,,,,,,1.52%,1.849,50,28.10,1.925,00,581.79,796.76,94%,4%,1.46%,4.83%,1.52%,6.57%,6.57%,0,3.53%,-6.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/3/2025,1.876,50,,,,,,,,,,1.50%,1.876,50,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.04%,5.04%,0,3.53%,-5.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/4/2025,1.879,50,,,,,,,,,,1.50%,1.879,50,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.50%,4.87%,4.87%,0,3.53%,-5.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/7/2025,1.874,50,,,,,,,,,,1.50%,1.874,50,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.15%,5.15%,0,3.53%,-5.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/8/2025,1.876,50,,,,,,,,,,1.50%,1.876,50,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.04%,5.04%,0,3.53%,-5.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/9/2025,1.876,50,,,,,,,,,,1.50%,1.876,50,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.04%,5.04%,0,3.53%,-5.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/10/2025,1.877,00,,,,,,,,,,1.50%,1.877,00,28.10,1.925,00,581.79,796.76,96%,3%,1.46%,4.83%,1.50%,5.01%,5.01%,0,3.53%,-5.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/11/2025,1.899,50,,,,,,,,,,1.48%,1.899,50,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.76%,3.76%,0,3.53%,-4.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/14/2025,1.910,50,,,,,,,,,,1.47%,1.910,50,28.10,1.925,00,581.79,796.76,99%,1%,1.46%,4.83%,1.47%,3.17%,3.17%,0,3.53%,-3.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/15/2025,1.882,50,,,,,,,,,,1.49%,1.882,50,28.10,1.925,00,581.79,796.76,97%,2%,1.46%,4.83%,1.49%,4.70%,4.70%,0,3.53%,-5.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/16/2025,1.860,50,,,,,,,,,,1.51%,1.860,50,28.10,1.925,00,581.79,796.76,95%,3%,1.46%,4.83%,1.51%,5.94%,5.94%,0,3.53%,-6.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/17/2025,1.899,00,,,,,,,,,,1.48%,1.899,00,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.79%,3.79%,0,3.53%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/18/2025,1.940,00,,,,,,,,,,1.45%,1.940,00,28.10,1.925,00,581.79,796.76,101%,-1%,1.46%,4.83%,1.45%,1.60%,1.60%,0,3.53%,-2.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/21/2025,1.900,50,,,,,,,,,,1.48%,1.900,50,28.10,1.925,00,581.79,796.76,98%,1%,1.46%,4.83%,1.48%,3.71%,3.71%,0,3.53%,-4.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/22/2025,1.859,50,,,,,,,,,,1.51%,1.859,50,28.10,1.925,00,581.79,796.76,95%,4%,1.46%,4.83%,1.51%,6.00%,6.00%,0,3.53%,-6.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/23/2025,1.859,00,,,,,,,,,,1.51%,1.859,00,28.10,1.925,00,581.79,796.76,95%,4%,1.46%,4.83%,1.51%,6.02%,6.02%,0,3.53%,-6.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/24/2025,1.850,00,,,,,,,,,,1.52%,1.850,00,28.10,1.925,00,581.79,796.76,94%,4%,1.46%,4.83%,1.52%,6.54%,6.54%,0,3.53%,-6.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/25/2025,1.846,50,,,,,,,,,,1.52%,1.846,50,28.10,1.925,00,581.79,796.76,94%,4%,1.46%,4.83%,1.52%,6.74%,6.74%,0,3.53%,-6.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/28/2025,1.805,00,,,,,,,,,,1.56%,1.805,00,28.10,1.925,00,581.79,796.76,91%,7%,1.46%,4.83%,1.56%,9.20%,9.20%,0,3.53%,-8.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/29/2025,1.821,00,,,,,,,,,,1.54%,1.821,00,28.10,1.925,00,581.79,796.76,92%,6%,1.46%,4.83%,1.54%,8.24%,8.24%,0,3.53%,-8.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/30/2025,1.785,00,,,,,,,,,,1.57%,1.785,00,28.10,1.925,00,581.79,796.76,90%,8%,1.46%,4.83%,1.57%,10.42%,10.42%,0,3.53%,-9.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/31/2025,1.804,00,,,,,,,,,,1.56%,1.804,00,28.10,1.925,00,581.79,796.76,91%,7%,1.46%,4.83%,1.56%,9.26%,9.26%,0,3.53%,-8.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/1/2025,1.816,50,,,,,,,,,,1.55%,1.816,50,28.10,1.925,00,581.79,796.76,92%,6%,1.46%,4.83%,1.55%,8.51%,8.51%,0,3.53%,-8.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/4/2025,1.835,50,,,,,,,,,,1.53%,1.835,50,28.10,1.925,00,581.79,796.76,93%,5%,1.46%,4.83%,1.53%,7.38%,7.38%,0,3.53%,-7.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/5/2025,1.838,50,,,,,,,,,,1.53%,1.838,50,28.10,1.925,00,581.79,796.76,94%,5%,1.46%,4.83%,1.53%,7.21%,7.21%,0,3.53%,-7.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/6/2025,1.858,00,,,,,,,,,,1.51%,1.858,00,28.10,1.925,00,581.79,796.76,95%,4%,1.46%,4.83%,1.51%,6.08%,6.08%,0,3.53%,-6.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/7/2025,1.758,50,,,,,,,,,,1.60%,1.758,50,28.10,1.925,00,581.79,796.76,88%,9%,1.46%,4.83%,1.60%,12.08%,12.08%,0,3.53%,-11.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/8/2025,1.737,50,,,,,,,,,,1.62%,1.737,50,28.10,1.925,00,581.79,796.76,86%,11%,1.46%,4.83%,1.62%,13.44%,13.44%,0,3.53%,-12.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/11/2025,1.716,00,,,,,,,,,,1.64%,1.716,00,28.10,1.925,00,581.79,796.76,84%,12%,1.46%,4.83%,1.64%,14.86%,14.86%,0,3.53%,-13.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/12/2025,1.728,00,,,,,,,,,,1.63%,1.728,00,28.10,1.925,00,581.79,796.76,85%,11%,1.46%,4.83%,1.63%,14.06%,14.06%,0,3.53%,-12.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/13/2025,1.731,50,,,,,,,,,,1.62%,1.731,50,28.10,1.925,00,581.79,796.76,86%,11%,1.46%,4.83%,1.62%,13.83%,13.83%,0,3.53%,-12.64%,,,,,,,,,,,,
