,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CKN LN,Clarkson PLC,,,,,,,,,,118%,-7%,$4.782,00,$  2.723,59,$   3.417,35,$      4.962,00,$  4.462,29,3.98%,2.11%,2.76%,5.56%,182.79%,199.23%,129%,,,,,,,NO,,,3.82%,1.95%,1.87%,0.03%,62
,,,,,,,,,,,,,,,,,,2025,5/14/2025,3.405,00,,,,,,,,,,2.76%,3.405,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.76%,40.44%,40.44%,0,2.75%,-25.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/15/2025,3.400,00,,,,,,,,,,2.76%,3.400,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.76%,40.65%,40.65%,0,2.75%,-25.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/16/2025,3.450,00,,,,,,,,,,2.72%,3.450,00,94.00,4.462,29,2.723,59,3.417,35,42%,29%,2.11%,3.45%,2.72%,38.61%,38.61%,0,2.75%,-24.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/19/2025,3.470,00,,,,,,,,,,2.71%,3.470,00,94.00,4.462,29,2.723,59,3.417,35,43%,29%,2.11%,3.45%,2.71%,37.81%,37.81%,0,2.75%,-24.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/20/2025,3.435,00,,,,,,,,,,2.74%,3.435,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.74%,39.21%,39.21%,0,2.75%,-24.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/21/2025,3.425,00,,,,,,,,,,2.74%,3.425,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.74%,39.62%,39.62%,0,2.75%,-25.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/22/2025,3.325,00,,,,,,,,,,2.83%,3.325,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.83%,43.82%,43.82%,0,2.75%,-27.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/23/2025,3.265,00,,,,,,,,,,2.88%,3.265,00,94.00,4.462,29,2.723,59,3.417,35,31%,37%,2.11%,3.45%,2.88%,46.46%,46.46%,0,2.75%,-28.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/26/2025,,,,,,,,,,,2.88%,3.265,00,94.00,4.462,29,2.723,59,3.417,35,31%,37%,2.11%,3.45%,2.88%,46.46%,46.46%,0,2.75%,-28.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/27/2025,3.370,00,,,,,,,,,,2.79%,3.370,00,94.00,4.462,29,2.723,59,3.417,35,37%,32%,2.11%,3.45%,2.79%,41.90%,41.90%,0,2.75%,-26.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/28/2025,3.315,00,,,,,,,,,,2.84%,3.315,00,94.00,4.462,29,2.723,59,3.417,35,34%,35%,2.11%,3.45%,2.84%,44.25%,44.25%,0,2.75%,-27.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/29/2025,3.355,00,,,,,,,,,,2.80%,3.355,00,94.00,4.462,29,2.723,59,3.417,35,36%,33%,2.11%,3.45%,2.80%,42.53%,42.53%,0,2.75%,-26.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/30/2025,3.330,00,,,,,,,,,,2.82%,3.330,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.82%,43.60%,43.60%,0,2.75%,-27.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/2/2025,3.315,00,,,,,,,,,,2.84%,3.315,00,94.00,4.462,29,2.723,59,3.417,35,34%,35%,2.11%,3.45%,2.84%,44.25%,44.25%,0,2.75%,-27.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/3/2025,3.325,00,,,,,,,,,,2.83%,3.325,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.83%,43.82%,43.82%,0,2.75%,-27.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/4/2025,3.330,00,,,,,,,,,,2.82%,3.330,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.82%,43.60%,43.60%,0,2.75%,-27.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/5/2025,3.325,00,,,,,,,,,,2.83%,3.325,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.83%,43.82%,43.82%,0,2.75%,-27.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/6/2025,3.360,00,,,,,,,,,,2.80%,3.360,00,94.00,4.462,29,2.723,59,3.417,35,37%,33%,2.11%,3.45%,2.80%,42.32%,42.32%,0,2.75%,-26.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/9/2025,3.335,00,,,,,,,,,,2.82%,3.335,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.82%,43.39%,43.39%,0,2.75%,-27.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/10/2025,3.400,00,,,,,,,,,,2.76%,3.400,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.76%,40.65%,40.65%,0,2.75%,-25.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/11/2025,3.410,00,,,,,,,,,,2.76%,3.410,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.76%,40.23%,40.23%,0,2.75%,-25.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/12/2025,3.360,00,,,,,,,,,,2.80%,3.360,00,94.00,4.462,29,2.723,59,3.417,35,37%,33%,2.11%,3.45%,2.80%,42.32%,42.32%,0,2.75%,-26.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/13/2025,3.310,00,,,,,,,,,,2.84%,3.310,00,94.00,4.462,29,2.723,59,3.417,35,34%,35%,2.11%,3.45%,2.84%,44.47%,44.47%,0,2.75%,-27.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/16/2025,3.310,00,,,,,,,,,,2.84%,3.310,00,94.00,4.462,29,2.723,59,3.417,35,34%,35%,2.11%,3.45%,2.84%,44.47%,44.47%,0,2.75%,-27.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/17/2025,3.285,00,,,,,,,,,,2.86%,3.285,00,94.00,4.462,29,2.723,59,3.417,35,32%,36%,2.11%,3.45%,2.86%,45.57%,45.57%,0,2.75%,-28.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/18/2025,3.320,00,,,,,,,,,,2.83%,3.320,00,94.00,4.462,29,2.723,59,3.417,35,34%,34%,2.11%,3.45%,2.83%,44.04%,44.04%,0,2.75%,-27.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/19/2025,3.305,00,,,,,,,,,,2.84%,3.305,00,94.00,4.462,29,2.723,59,3.417,35,33%,35%,2.11%,3.45%,2.84%,44.69%,44.69%,0,2.75%,-27.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/20/2025,3.330,00,,,,,,,,,,2.82%,3.330,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.82%,43.60%,43.60%,0,2.75%,-27.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/23/2025,3.300,00,,,,,,,,,,2.85%,3.300,00,94.00,4.462,29,2.723,59,3.417,35,33%,35%,2.11%,3.45%,2.85%,44.91%,44.91%,0,2.75%,-27.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/24/2025,3.230,00,,,,,,,,,,2.91%,3.230,00,94.00,4.462,29,2.723,59,3.417,35,29%,38%,2.11%,3.45%,2.91%,48.05%,48.05%,0,2.75%,-29.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/25/2025,3.195,00,,,,,,,,,,2.94%,3.195,00,94.00,4.462,29,2.723,59,3.417,35,27%,40%,2.11%,3.45%,2.94%,49.67%,49.67%,0,2.75%,-30.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/26/2025,3.260,00,,,,,,,,,,2.88%,3.260,00,94.00,4.462,29,2.723,59,3.417,35,31%,37%,2.11%,3.45%,2.88%,46.69%,46.69%,0,2.75%,-28.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/27/2025,3.320,00,,,,,,,,,,2.83%,3.320,00,94.00,4.462,29,2.723,59,3.417,35,34%,34%,2.11%,3.45%,2.83%,44.04%,44.04%,0,2.75%,-27.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/30/2025,3.265,00,,,,,,,,,,2.88%,3.265,00,94.00,4.462,29,2.723,59,3.417,35,31%,37%,2.11%,3.45%,2.88%,46.46%,46.46%,0,2.75%,-28.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/1/2025,3.285,00,,,,,,,,,,2.86%,3.285,00,94.00,4.462,29,2.723,59,3.417,35,32%,36%,2.11%,3.45%,2.86%,45.57%,45.57%,0,2.75%,-28.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/2/2025,3.290,00,,,,,,,,,,2.86%,3.290,00,94.00,4.462,29,2.723,59,3.417,35,33%,36%,2.11%,3.45%,2.86%,45.35%,45.35%,0,2.75%,-28.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/3/2025,3.325,00,,,,,,,,,,2.83%,3.325,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.83%,43.82%,43.82%,0,2.75%,-27.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/4/2025,3.275,00,,,,,,,,,,2.87%,3.275,00,94.00,4.462,29,2.723,59,3.417,35,32%,36%,2.11%,3.45%,2.87%,46.02%,46.02%,0,2.75%,-28.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/7/2025,3.320,00,,,,,,,,,,2.83%,3.320,00,94.00,4.462,29,2.723,59,3.417,35,34%,34%,2.11%,3.45%,2.83%,44.04%,44.04%,0,2.75%,-27.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/8/2025,3.350,00,,,,,,,,,,2.81%,3.350,00,94.00,4.462,29,2.723,59,3.417,35,36%,33%,2.11%,3.45%,2.81%,42.75%,42.75%,0,2.75%,-26.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/9/2025,3.305,00,,,,,,,,,,2.84%,3.305,00,94.00,4.462,29,2.723,59,3.417,35,33%,35%,2.11%,3.45%,2.84%,44.69%,44.69%,0,2.75%,-27.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/10/2025,3.425,00,,,,,,,,,,2.74%,3.425,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.74%,39.62%,39.62%,0,2.75%,-25.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/11/2025,3.380,00,,,,,,,,,,2.78%,3.380,00,94.00,4.462,29,2.723,59,3.417,35,38%,32%,2.11%,3.45%,2.78%,41.48%,41.48%,0,2.75%,-26.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/14/2025,3.380,00,,,,,,,,,,2.78%,3.380,00,94.00,4.462,29,2.723,59,3.417,35,38%,32%,2.11%,3.45%,2.78%,41.48%,41.48%,0,2.75%,-26.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/15/2025,3.335,00,,,,,,,,,,2.82%,3.335,00,94.00,4.462,29,2.723,59,3.417,35,35%,34%,2.11%,3.45%,2.82%,43.39%,43.39%,0,2.75%,-27.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/16/2025,3.375,00,,,,,,,,,,2.79%,3.375,00,94.00,4.462,29,2.723,59,3.417,35,37%,32%,2.11%,3.45%,2.79%,41.69%,41.69%,0,2.75%,-26.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/17/2025,3.420,00,,,,,,,,,,2.75%,3.420,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.75%,39.82%,39.82%,0,2.75%,-25.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/18/2025,3.420,00,,,,,,,,,,2.75%,3.420,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.75%,39.82%,39.82%,0,2.75%,-25.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/21/2025,3.410,00,,,,,,,,,,2.76%,3.410,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.76%,40.23%,40.23%,0,2.75%,-25.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/22/2025,3.425,00,,,,,,,,,,2.74%,3.425,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.74%,39.62%,39.62%,0,2.75%,-25.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/23/2025,3.440,00,,,,,,,,,,2.73%,3.440,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.73%,39.01%,39.01%,0,2.75%,-24.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/24/2025,3.485,00,,,,,,,,,,2.70%,3.485,00,94.00,4.462,29,2.723,59,3.417,35,44%,28%,2.11%,3.45%,2.70%,37.22%,37.22%,0,2.75%,-23.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/25/2025,3.505,00,,,,,,,,,,2.68%,3.505,00,94.00,4.462,29,2.723,59,3.417,35,45%,27%,2.11%,3.45%,2.68%,36.43%,36.43%,0,2.75%,-23.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/28/2025,3.470,00,,,,,,,,,,2.71%,3.470,00,94.00,4.462,29,2.723,59,3.417,35,43%,29%,2.11%,3.45%,2.71%,37.81%,37.81%,0,2.75%,-24.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/29/2025,3.435,00,,,,,,,,,,2.74%,3.435,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.74%,39.21%,39.21%,0,2.75%,-24.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/30/2025,3.445,00,,,,,,,,,,2.73%,3.445,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.73%,38.81%,38.81%,0,2.75%,-24.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/31/2025,3.455,00,,,,,,,,,,2.72%,3.455,00,94.00,4.462,29,2.723,59,3.417,35,42%,29%,2.11%,3.45%,2.72%,38.41%,38.41%,0,2.75%,-24.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/1/2025,3.415,00,,,,,,,,,,2.75%,3.415,00,94.00,4.462,29,2.723,59,3.417,35,40%,31%,2.11%,3.45%,2.75%,40.03%,40.03%,0,2.75%,-25.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/4/2025,3.590,00,,,,,,,,,,2.62%,3.590,00,94.00,4.462,29,2.723,59,3.417,35,50%,24%,2.11%,3.45%,2.62%,33.20%,33.20%,0,2.75%,-21.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/5/2025,3.700,00,,,,,,,,,,2.54%,3.700,00,94.00,4.462,29,2.723,59,3.417,35,56%,21%,2.11%,3.45%,2.54%,29.24%,29.24%,0,2.75%,-19.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/6/2025,3.680,00,,,,,,,,,,2.55%,3.680,00,94.00,4.462,29,2.723,59,3.417,35,55%,21%,2.11%,3.45%,2.55%,29.95%,29.95%,0,2.75%,-19.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/7/2025,3.625,00,,,,,,,,,,2.59%,3.625,00,94.00,4.462,29,2.723,59,3.417,35,52%,23%,2.11%,3.45%,2.59%,31.92%,31.92%,0,2.75%,-20.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/8/2025,3.620,00,,,,,,,,,,2.60%,3.620,00,94.00,4.462,29,2.723,59,3.417,35,52%,23%,2.11%,3.45%,2.60%,32.10%,32.10%,0,2.75%,-20.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/11/2025,3.555,00,,,,,,,,,,2.64%,3.555,00,94.00,4.462,29,2.723,59,3.417,35,48%,26%,2.11%,3.45%,2.64%,34.51%,34.51%,0,2.75%,-22.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/12/2025,3.575,00,,,,,,,,,,2.63%,3.575,00,94.00,4.462,29,2.723,59,3.417,35,49%,25%,2.11%,3.45%,2.63%,33.76%,33.76%,0,2.75%,-21.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/13/2025,3.535,00,,,,,,,,,,2.66%,3.535,00,94.00,4.462,29,2.723,59,3.417,35,47%,26%,2.11%,3.45%,2.66%,35.28%,35.28%,0,2.75%,-22.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/14/2025,3.495,00,,,,,,,,,,2.69%,3.495,00,94.00,4.462,29,2.723,59,3.417,35,44%,28%,2.11%,3.45%,2.69%,36.82%,36.82%,0,2.75%,-23.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/15/2025,3.495,00,,,,,,,,,,2.69%,3.495,00,94.00,4.462,29,2.723,59,3.417,35,44%,28%,2.11%,3.45%,2.69%,36.82%,36.82%,0,2.75%,-23.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/18/2025,3.530,00,,,,,,,,,,2.66%,3.530,00,94.00,4.462,29,2.723,59,3.417,35,46%,26%,2.11%,3.45%,2.66%,35.47%,35.47%,0,2.75%,-22.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/19/2025,3.560,00,,,,,,,,,,2.64%,3.560,00,94.00,4.462,29,2.723,59,3.417,35,48%,25%,2.11%,3.45%,2.64%,34.33%,34.33%,0,2.75%,-22.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/20/2025,3.560,00,,,,,,,,,,2.64%,3.560,00,94.00,4.462,29,2.723,59,3.417,35,48%,25%,2.11%,3.45%,2.64%,34.33%,34.33%,0,2.75%,-22.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/21/2025,3.570,00,,,,,,,,,,2.63%,3.570,00,94.00,4.462,29,2.723,59,3.417,35,49%,25%,2.11%,3.45%,2.63%,33.95%,33.95%,0,2.75%,-21.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/22/2025,3.610,00,,,,,,,,,,2.60%,3.610,00,94.00,4.462,29,2.723,59,3.417,35,51%,24%,2.11%,3.45%,2.60%,32.47%,32.47%,0,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/25/2025,,,,,,,,,,,2.60%,3.610,00,94.00,4.462,29,2.723,59,3.417,35,51%,24%,2.11%,3.45%,2.60%,32.47%,32.47%,0,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/26/2025,3.630,00,,,,,,,,,,2.59%,3.630,00,94.00,4.462,29,2.723,59,3.417,35,52%,23%,2.11%,3.45%,2.59%,31.74%,31.74%,0,2.75%,-20.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/27/2025,3.605,00,,,,,,,,,,2.61%,3.605,00,94.00,4.462,29,2.723,59,3.417,35,51%,24%,2.11%,3.45%,2.61%,32.65%,32.65%,0,2.75%,-21.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/28/2025,3.565,00,,,,,,,,,,2.64%,3.565,00,94.00,4.462,29,2.723,59,3.417,35,48%,25%,2.11%,3.45%,2.64%,34.14%,34.14%,0,2.75%,-21.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/29/2025,3.495,00,,,,,,,,,,2.69%,3.495,00,94.00,4.462,29,2.723,59,3.417,35,44%,28%,2.11%,3.45%,2.69%,36.82%,36.82%,0,2.75%,-23.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/1/2025,3.525,00,,,,,,,,,,2.67%,3.525,00,94.00,4.462,29,2.723,59,3.417,35,46%,27%,2.11%,3.45%,2.67%,35.66%,35.66%,0,2.75%,-22.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/2/2025,3.395,00,,,,,,,,,,2.77%,3.395,00,94.00,4.462,29,2.723,59,3.417,35,39%,31%,2.11%,3.45%,2.77%,40.85%,40.85%,0,2.75%,-25.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/3/2025,3.420,00,,,,,,,,,,2.75%,3.420,00,94.00,4.462,29,2.723,59,3.417,35,40%,30%,2.11%,3.45%,2.75%,39.82%,39.82%,0,2.75%,-25.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/4/2025,3.440,00,,,,,,,,,,2.73%,3.440,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.73%,39.01%,39.01%,0,2.75%,-24.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/5/2025,3.460,00,,,,,,,,,,2.72%,3.460,00,94.00,4.462,29,2.723,59,3.417,35,42%,29%,2.11%,3.45%,2.72%,38.21%,38.21%,0,2.75%,-24.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/8/2025,3.475,00,,,,,,,,,,2.71%,3.475,00,94.00,4.462,29,2.723,59,3.417,35,43%,28%,2.11%,3.45%,2.71%,37.61%,37.61%,0,2.75%,-23.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/9/2025,3.460,00,,,,,,,,,,2.72%,3.460,00,94.00,4.462,29,2.723,59,3.417,35,42%,29%,2.11%,3.45%,2.72%,38.21%,38.21%,0,2.75%,-24.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/10/2025,3.445,00,,,,,,,,,,2.73%,3.445,00,94.00,4.462,29,2.723,59,3.417,35,41%,30%,2.11%,3.45%,2.73%,38.81%,38.81%,0,2.75%,-24.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/11/2025,3.520,00,,,,,,,,,,2.67%,3.520,00,94.00,4.462,29,2.723,59,3.417,35,46%,27%,2.11%,3.45%,2.67%,35.85%,35.85%,0,2.75%,-22.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/12/2025,3.500,00,,,,,,,,,,2.69%,3.500,00,94.00,4.462,29,2.723,59,3.417,35,45%,27%,2.11%,3.45%,2.69%,36.63%,36.63%,0,2.75%,-23.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/15/2025,3.525,00,,,,,,,,,,2.67%,3.525,00,94.00,4.462,29,2.723,59,3.417,35,46%,27%,2.11%,3.45%,2.67%,35.66%,35.66%,0,2.75%,-22.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/16/2025,3.525,00,,,,,,,,,,2.67%,3.525,00,94.00,4.462,29,2.723,59,3.417,35,46%,27%,2.11%,3.45%,2.67%,35.66%,35.66%,0,2.75%,-22.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/17/2025,3.570,00,,,,,,,,,,2.63%,3.570,00,94.00,4.462,29,2.723,59,3.417,35,49%,25%,2.11%,3.45%,2.63%,33.95%,33.95%,0,2.75%,-21.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/18/2025,3.660,00,,,,,,,,,,2.57%,3.660,00,94.00,4.462,29,2.723,59,3.417,35,54%,22%,2.11%,3.45%,2.57%,30.66%,30.66%,0,2.75%,-19.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/19/2025,3.540,00,,,,,,,,,,2.66%,3.540,00,94.00,4.462,29,2.723,59,3.417,35,47%,26%,2.11%,3.45%,2.66%,35.08%,35.08%,0,2.75%,-22.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/22/2025,3.555,00,,,,,,,,,,2.64%,3.555,00,94.00,4.462,29,2.723,59,3.417,35,48%,26%,2.11%,3.45%,2.64%,34.51%,34.51%,0,2.75%,-22.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/23/2025,3.545,00,,,,,,,,,,2.65%,3.545,00,94.00,4.462,29,2.723,59,3.417,35,47%,26%,2.11%,3.45%,2.65%,34.89%,34.89%,0,2.75%,-22.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/24/2025,3.525,00,,,,,,,,,,2.67%,3.525,00,94.00,4.462,29,2.723,59,3.417,35,46%,27%,2.11%,3.45%,2.67%,35.66%,35.66%,0,2.75%,-22.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/25/2025,3.565,00,,,,,,,,,,2.64%,3.565,00,94.00,4.462,29,2.723,59,3.417,35,48%,25%,2.11%,3.45%,2.64%,34.14%,34.14%,0,2.75%,-21.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/26/2025,3.595,00,,,,,,,,,,2.61%,3.595,00,94.00,4.462,29,2.723,59,3.417,35,50%,24%,2.11%,3.45%,2.61%,33.02%,33.02%,0,2.75%,-21.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/29/2025,3.610,00,,,,,,,,,,2.60%,3.610,00,94.00,4.462,29,2.723,59,3.417,35,51%,24%,2.11%,3.45%,2.60%,32.47%,32.47%,0,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/30/2025,3.670,00,,,,,,,,,,2.56%,3.670,00,94.00,4.462,29,2.723,59,3.417,35,54%,22%,2.11%,3.45%,2.56%,30.30%,30.30%,0,2.75%,-19.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/1/2025,3.655,00,,,,,,,,,,2.57%,3.655,00,94.00,4.462,29,2.723,59,3.417,35,54%,22%,2.11%,3.45%,2.57%,30.83%,30.83%,0,2.75%,-20.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/2/2025,3.645,00,,,,,,,,,,2.58%,3.645,00,94.00,4.462,29,2.723,59,3.417,35,53%,22%,2.11%,3.45%,2.58%,31.19%,31.19%,0,2.75%,-20.24%,,,,,,,,,,,,
