,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CWK LN,Cranswick PLC,,,,,,,,,,107%,-3%,$5.480,00,$   3.204,17,$  4.520,00,$      5.690,00,$  5.340,43,2.95%,1.53%,1.90%,4.31%,189.95%,200.33%,126%,,,,,,,NO,,,2.79%,1.44%,1.35%,0.02%,68
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cranswick PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.54%,11/10/2017,,,,,,,,,,$  4.520,00,-18%,1.49%,$  5.340,43,$   2.162,94,$       1.890,00,$   1.533,28,1.38%,2.54%,1.80%,1.43%,-3.69%,-3.69%,-21%,,,,5Y CAGR,2.71%,,Cranswick PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,7.65%,,Cranswick PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cranswick PLC - Rating: 107% - Upside: -3%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2025,5/28/2025,5.260,00,,,,,,,,,,1.55%,5.260,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.18%,4.18%,0,1.80%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/29/2025,5.260,00,,,,,,,,,,1.55%,5.260,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.18%,4.18%,0,1.80%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/30/2025,5.320,00,,,,,,,,,,1.53%,5.320,00,81.50,5.340,43,3.204,17,4.520,00,99%,0%,1.53%,2.54%,1.53%,3.01%,3.01%,0,1.80%,-3.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/2/2025,5.260,00,,,,,,,,,,1.55%,5.260,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.18%,4.18%,0,1.80%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/3/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/4/2025,5.330,00,,,,,,,,,,1.53%,5.330,00,81.50,5.340,43,3.204,17,4.520,00,100%,0%,1.53%,2.54%,1.53%,2.81%,2.81%,0,1.80%,-2.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/5/2025,5.360,00,,,,,,,,,,1.52%,5.360,00,81.50,5.340,43,3.204,17,4.520,00,101%,0%,1.53%,2.54%,1.52%,2.24%,2.24%,0,1.80%,-2.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/6/2025,5.340,00,,,,,,,,,,1.53%,5.340,00,81.50,5.340,43,3.204,17,4.520,00,100%,0%,1.53%,2.54%,1.53%,2.62%,2.62%,0,1.80%,-2.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/9/2025,5.320,00,,,,,,,,,,1.53%,5.320,00,81.50,5.340,43,3.204,17,4.520,00,99%,0%,1.53%,2.54%,1.53%,3.01%,3.01%,0,1.80%,-3.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/10/2025,5.270,00,,,,,,,,,,1.55%,5.270,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.55%,3.98%,3.98%,0,1.80%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/11/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/12/2025,5.260,00,,,,,,,,,,1.55%,5.260,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.18%,4.18%,0,1.80%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/13/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/16/2025,5.180,00,,,,,,,,,,1.57%,5.180,00,81.50,5.340,43,3.204,17,4.520,00,92%,3%,1.53%,2.54%,1.57%,5.79%,5.79%,0,1.80%,-5.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/17/2025,5.240,00,,,,,,,,,,1.56%,5.240,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.58%,4.58%,0,1.80%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/18/2025,5.300,00,,,,,,,,,,1.54%,5.300,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.40%,3.40%,0,1.80%,-3.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/19/2025,5.320,00,,,,,,,,,,1.53%,5.320,00,81.50,5.340,43,3.204,17,4.520,00,99%,0%,1.53%,2.54%,1.53%,3.01%,3.01%,0,1.80%,-3.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/20/2025,5.290,00,,,,,,,,,,1.54%,5.290,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.59%,3.59%,0,1.80%,-3.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/23/2025,5.310,00,,,,,,,,,,1.53%,5.310,00,81.50,5.340,43,3.204,17,4.520,00,99%,1%,1.53%,2.54%,1.53%,3.20%,3.20%,0,1.80%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/24/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/25/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/26/2025,5.350,00,,,,,,,,,,1.52%,5.350,00,81.50,5.340,43,3.204,17,4.520,00,100%,0%,1.53%,2.54%,1.52%,2.43%,2.43%,0,1.80%,-2.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/27/2025,5.390,00,,,,,,,,,,1.51%,5.390,00,81.50,5.340,43,3.204,17,4.520,00,102%,-1%,1.53%,2.54%,1.51%,1.67%,1.67%,0,1.80%,-1.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,6/30/2025,5.350,00,,,,,,,,,,1.52%,5.350,00,81.50,5.340,43,3.204,17,4.520,00,100%,0%,1.53%,2.54%,1.52%,2.43%,2.43%,0,1.80%,-2.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/1/2025,5.340,00,,,,,,,,,,1.53%,5.340,00,81.50,5.340,43,3.204,17,4.520,00,100%,0%,1.53%,2.54%,1.53%,2.62%,2.62%,0,1.80%,-2.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/2/2025,5.270,00,,,,,,,,,,1.55%,5.270,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.55%,3.98%,3.98%,0,1.80%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/3/2025,5.310,00,,,,,,,,,,1.53%,5.310,00,81.50,5.340,43,3.204,17,4.520,00,99%,1%,1.53%,2.54%,1.53%,3.20%,3.20%,0,1.80%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/4/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/7/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/8/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/9/2025,5.140,00,,,,,,,,,,1.59%,5.140,00,81.50,5.340,43,3.204,17,4.520,00,91%,4%,1.53%,2.54%,1.59%,6.61%,6.61%,0,1.80%,-6.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/10/2025,5.160,00,,,,,,,,,,1.58%,5.160,00,81.50,5.340,43,3.204,17,4.520,00,92%,3%,1.53%,2.54%,1.58%,6.20%,6.20%,0,1.80%,-6.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/11/2025,5.210,00,,,,,,,,,,1.56%,5.210,00,81.50,5.340,43,3.204,17,4.520,00,94%,3%,1.53%,2.54%,1.56%,5.18%,5.18%,0,1.80%,-5.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/14/2025,5.280,00,,,,,,,,,,1.54%,5.280,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.54%,3.79%,3.79%,0,1.80%,-3.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/15/2025,5.290,00,,,,,,,,,,1.54%,5.290,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.59%,3.59%,0,1.80%,-3.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/16/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/17/2025,5.210,00,,,,,,,,,,1.56%,5.210,00,81.50,5.340,43,3.204,17,4.520,00,94%,3%,1.53%,2.54%,1.56%,5.18%,5.18%,0,1.80%,-5.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/18/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/21/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/22/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/23/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/24/2025,5.360,00,,,,,,,,,,1.52%,5.360,00,81.50,5.340,43,3.204,17,4.520,00,101%,0%,1.53%,2.54%,1.52%,2.24%,2.24%,0,1.80%,-2.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/25/2025,5.320,00,,,,,,,,,,1.53%,5.320,00,81.50,5.340,43,3.204,17,4.520,00,99%,0%,1.53%,2.54%,1.53%,3.01%,3.01%,0,1.80%,-3.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/28/2025,5.240,00,,,,,,,,,,1.56%,5.240,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.58%,4.58%,0,1.80%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/29/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/30/2025,5.200,00,,,,,,,,,,1.57%,5.200,00,81.50,5.340,43,3.204,17,4.520,00,93%,3%,1.53%,2.54%,1.57%,5.38%,5.38%,0,1.80%,-5.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,7/31/2025,5.310,00,,,,,,,,,,1.53%,5.310,00,81.50,5.340,43,3.204,17,4.520,00,99%,1%,1.53%,2.54%,1.53%,3.20%,3.20%,0,1.80%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/1/2025,5.300,00,,,,,,,,,,1.54%,5.300,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.40%,3.40%,0,1.80%,-3.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/4/2025,5.320,00,,,,,,,,,,1.53%,5.320,00,81.50,5.340,43,3.204,17,4.520,00,99%,0%,1.53%,2.54%,1.53%,3.01%,3.01%,0,1.80%,-3.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/5/2025,5.300,00,,,,,,,,,,1.54%,5.300,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.40%,3.40%,0,1.80%,-3.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/6/2025,5.270,00,,,,,,,,,,1.55%,5.270,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.55%,3.98%,3.98%,0,1.80%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/7/2025,5.280,00,,,,,,,,,,1.54%,5.280,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.54%,3.79%,3.79%,0,1.80%,-3.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/8/2025,5.260,00,,,,,,,,,,1.55%,5.260,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.18%,4.18%,0,1.80%,-4.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/11/2025,5.270,00,,,,,,,,,,1.55%,5.270,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.55%,3.98%,3.98%,0,1.80%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/12/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/13/2025,5.240,00,,,,,,,,,,1.56%,5.240,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.58%,4.58%,0,1.80%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/14/2025,5.240,00,,,,,,,,,,1.56%,5.240,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.58%,4.58%,0,1.80%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/15/2025,5.250,00,,,,,,,,,,1.55%,5.250,00,81.50,5.340,43,3.204,17,4.520,00,96%,2%,1.53%,2.54%,1.55%,4.38%,4.38%,0,1.80%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/18/2025,5.210,00,,,,,,,,,,1.56%,5.210,00,81.50,5.340,43,3.204,17,4.520,00,94%,3%,1.53%,2.54%,1.56%,5.18%,5.18%,0,1.80%,-5.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/19/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/20/2025,5.300,00,,,,,,,,,,1.54%,5.300,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.40%,3.40%,0,1.80%,-3.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/21/2025,5.290,00,,,,,,,,,,1.54%,5.290,00,81.50,5.340,43,3.204,17,4.520,00,98%,1%,1.53%,2.54%,1.54%,3.59%,3.59%,0,1.80%,-3.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/22/2025,5.310,00,,,,,,,,,,1.53%,5.310,00,81.50,5.340,43,3.204,17,4.520,00,99%,1%,1.53%,2.54%,1.53%,3.20%,3.20%,0,1.80%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/25/2025,,,,,,,,,,,1.53%,5.310,00,81.50,5.340,43,3.204,17,4.520,00,99%,1%,1.53%,2.54%,1.53%,3.20%,3.20%,0,1.80%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/26/2025,5.270,00,,,,,,,,,,1.55%,5.270,00,81.50,5.340,43,3.204,17,4.520,00,97%,1%,1.53%,2.54%,1.55%,3.98%,3.98%,0,1.80%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/27/2025,5.230,00,,,,,,,,,,1.56%,5.230,00,81.50,5.340,43,3.204,17,4.520,00,95%,2%,1.53%,2.54%,1.56%,4.78%,4.78%,0,1.80%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/28/2025,5.120,00,,,,,,,,,,1.59%,5.120,00,81.50,5.340,43,3.204,17,4.520,00,90%,4%,1.53%,2.54%,1.59%,7.03%,7.03%,0,1.80%,-6.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,8/29/2025,5.100,00,,,,,,,,,,1.60%,5.100,00,81.50,5.340,43,3.204,17,4.520,00,89%,5%,1.53%,2.54%,1.60%,7.45%,7.45%,0,1.80%,-7.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/1/2025,5.120,00,,,,,,,,,,1.59%,5.120,00,81.50,5.340,43,3.204,17,4.520,00,90%,4%,1.53%,2.54%,1.59%,7.03%,7.03%,0,1.80%,-6.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/2/2025,5.060,00,,,,,,,,,,1.61%,5.060,00,81.50,5.340,43,3.204,17,4.520,00,87%,6%,1.53%,2.54%,1.61%,8.30%,8.30%,0,1.80%,-7.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/3/2025,5.050,00,,,,,,,,,,1.61%,5.050,00,81.50,5.340,43,3.204,17,4.520,00,86%,6%,1.53%,2.54%,1.61%,8.51%,8.51%,0,1.80%,-8.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/4/2025,5.130,00,,,,,,,,,,1.59%,5.130,00,81.50,5.340,43,3.204,17,4.520,00,90%,4%,1.53%,2.54%,1.59%,6.82%,6.82%,0,1.80%,-6.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/5/2025,5.130,00,,,,,,,,,,1.59%,5.130,00,81.50,5.340,43,3.204,17,4.520,00,90%,4%,1.53%,2.54%,1.59%,6.82%,6.82%,0,1.80%,-6.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/8/2025,5.070,00,,,,,,,,,,1.61%,5.070,00,81.50,5.340,43,3.204,17,4.520,00,87%,5%,1.53%,2.54%,1.61%,8.09%,8.09%,0,1.80%,-7.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/9/2025,5.060,00,,,,,,,,,,1.61%,5.060,00,81.50,5.340,43,3.204,17,4.520,00,87%,6%,1.53%,2.54%,1.61%,8.30%,8.30%,0,1.80%,-7.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/10/2025,5.020,00,,,,,,,,,,1.62%,5.020,00,81.50,5.340,43,3.204,17,4.520,00,85%,6%,1.53%,2.54%,1.62%,9.16%,9.16%,0,1.80%,-8.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/11/2025,5.220,00,,,,,,,,,,1.56%,5.220,00,81.50,5.340,43,3.204,17,4.520,00,94%,2%,1.53%,2.54%,1.56%,4.98%,4.98%,0,1.80%,-4.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/12/2025,5.190,00,,,,,,,,,,1.57%,5.190,00,81.50,5.340,43,3.204,17,4.520,00,93%,3%,1.53%,2.54%,1.57%,5.59%,5.59%,0,1.80%,-5.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/15/2025,5.160,00,,,,,,,,,,1.58%,5.160,00,81.50,5.340,43,3.204,17,4.520,00,92%,3%,1.53%,2.54%,1.58%,6.20%,6.20%,0,1.80%,-6.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/16/2025,5.080,00,,,,,,,,,,1.60%,5.080,00,81.50,5.340,43,3.204,17,4.520,00,88%,5%,1.53%,2.54%,1.60%,7.87%,7.87%,0,1.80%,-7.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/17/2025,5.100,00,,,,,,,,,,1.60%,5.100,00,81.50,5.340,43,3.204,17,4.520,00,89%,5%,1.53%,2.54%,1.60%,7.45%,7.45%,0,1.80%,-7.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/18/2025,5.100,00,,,,,,,,,,1.60%,5.100,00,81.50,5.340,43,3.204,17,4.520,00,89%,5%,1.53%,2.54%,1.60%,7.45%,7.45%,0,1.80%,-7.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/19/2025,5.010,00,,,,,,,,,,1.63%,5.010,00,81.50,5.340,43,3.204,17,4.520,00,85%,7%,1.53%,2.54%,1.63%,9.38%,9.38%,0,1.80%,-8.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/22/2025,5.040,00,,,,,,,,,,1.62%,5.040,00,81.50,5.340,43,3.204,17,4.520,00,86%,6%,1.53%,2.54%,1.62%,8.73%,8.73%,0,1.80%,-8.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/23/2025,4.985,00,,,,,,,,,,1.63%,4.985,00,81.50,5.340,43,3.204,17,4.520,00,83%,7%,1.53%,2.54%,1.63%,9.93%,9.93%,0,1.80%,-9.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/24/2025,4.995,00,,,,,,,,,,1.63%,4.995,00,81.50,5.340,43,3.204,17,4.520,00,84%,7%,1.53%,2.54%,1.63%,9.71%,9.71%,0,1.80%,-9.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/25/2025,4.950,00,,,,,,,,,,1.65%,4.950,00,81.50,5.340,43,3.204,17,4.520,00,82%,8%,1.53%,2.54%,1.65%,10.71%,10.71%,0,1.80%,-9.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/26/2025,4.970,00,,,,,,,,,,1.64%,4.970,00,81.50,5.340,43,3.204,17,4.520,00,83%,7%,1.53%,2.54%,1.64%,10.26%,10.26%,0,1.80%,-9.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/29/2025,4.990,00,,,,,,,,,,1.63%,4.990,00,81.50,5.340,43,3.204,17,4.520,00,84%,7%,1.53%,2.54%,1.63%,9.82%,9.82%,0,1.80%,-9.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,9/30/2025,5.020,00,,,,,,,,,,1.62%,5.020,00,81.50,5.340,43,3.204,17,4.520,00,85%,6%,1.53%,2.54%,1.62%,9.16%,9.16%,0,1.80%,-8.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/1/2025,4.935,00,,,,,,,,,,1.65%,4.935,00,81.50,5.340,43,3.204,17,4.520,00,81%,8%,1.53%,2.54%,1.65%,11.04%,11.04%,0,1.80%,-10.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/2/2025,4.910,00,,,,,,,,,,1.66%,4.910,00,81.50,5.340,43,3.204,17,4.520,00,80%,9%,1.53%,2.54%,1.66%,11.61%,11.61%,0,1.80%,-10.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/3/2025,4.880,00,,,,,,,,,,1.67%,4.880,00,81.50,5.340,43,3.204,17,4.520,00,78%,9%,1.53%,2.54%,1.67%,12.30%,12.30%,0,1.80%,-11.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/6/2025,4.905,00,,,,,,,,,,1.66%,4.905,00,81.50,5.340,43,3.204,17,4.520,00,80%,9%,1.53%,2.54%,1.66%,11.72%,11.72%,0,1.80%,-10.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/7/2025,4.850,00,,,,,,,,,,1.68%,4.850,00,81.50,5.340,43,3.204,17,4.520,00,77%,10%,1.53%,2.54%,1.68%,12.99%,12.99%,0,1.80%,-11.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,10/8/2025,4.895,00,,,,,,,,,,1.66%,4.895,00,81.50,5.340,43,3.204,17,4.520,00,79%,9%,1.53%,2.54%,1.66%,11.95%,11.95%,0,1.80%,-10.84%,,,,,,,,,,,,
